34;34;34;34;34;34;34;34;34;34;34;2;39;28;49;49;49;100;49;49;49;49;49;49;49;49;49;49;49;26;4;34;34;34;34;34;34;34;34;34
34;34;34;34;34;34;34;34;34;2;39;28;49;49;49;49;49;49;49;49;2;39;39;39;39;4;49;49;49;49;26;39;39;39;39;39;39;4;34;34
34;34;34;34;34;34;34;34;2;28;49;49;49;49;49;101;49;49;49;49;13;34;34;34;34;26;4;49;49;49;49;49;49;49;49;49;49;13;34;34
34;34;34;34;34;34;34;34;13;49;49;49;49;49;49;49;49;49;49;49;26;4;34;34;34;34;13;49;49;100;49;49;49;49;49;49;49;13;34;34
34;34;34;34;34;34;34;34;13;49;49;49;49;49;49;49;49;101;49;49;49;13;34;34;34;34;13;49;49;49;49;49;49;103;49;49;49;13;34;34
34;34;34;34;34;34;34;2;28;49;49;100;49;49;98;49;49;49;49;49;49;13;34;34;34;34;13;49;49;99;49;49;49;49;49;49;2;28;34;34
34;34;34;34;34;34;34;13;49;49;49;49;49;49;49;49;49;49;49;99;49;13;34;34;34;34;13;49;49;49;49;49;49;49;49;49;13;34;34;34
34;34;34;34;34;34;34;13;49;49;49;49;49;49;49;49;49;49;49;49;49;13;34;34;34;34;14;39;39;39;39;39;39;39;39;39;28;34;34;34
34;34;34;34;34;34;34;26;39;39;39;39;39;39;39;39;39;39;39;39;39;28;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
